name,amenity,shop,leisure,lon,lat,walking_time_min,distance_m,yandex_url,url_status,jsonfile
,,,pitch,37.70972889069583,55.813690041222586,17.4,1449.8,,skipped_unnamed,
,,,playground,37.7235907,55.7953422,17.5,1457.1,,skipped_unnamed,
,,,playground,37.72313474999999,55.79523025,17.5,1457.3,,skipped_unnamed,
Школа №1505 Дошкольное отделение,kindergarten,,,37.722980767638646,55.7939269163459,17.5,1458.2,https://yandex.com/maps/org/shkola_1505_preobrazhenskaya_doshkolnoye_otdeleniye_2/1026646783/,found,Школа___1505_Преображенская__дошкольное_отделение__20260305_174623.json
,atm,,,37.7088358,55.7935584,17.5,1458.9,https://yandex.com/maps/org/t_bank/217711506257/,found,Т-Банк_20260311_114533.json
Районный центр «Янтарь»,,,,37.7305045,55.8103495,17.6,1459.1,https://yandex.com/maps/org/mesto_vstrechi_yantar/209781762382/,found,Место_встречи_Янтарь_20260305_172401.json
"Бульвар Маршала Рокоссовского, 22",,,,37.7216233,55.8140362,17.7,1461.8,,skipped_street,
,,,pitch,37.7232903,55.795217,17.5,1462.5,,skipped_unnamed,
,,,playground,37.7158647,55.8140696,17.6,1462.8,,skipped_unnamed,
"Бульвар Маршала Рокоссовского, 22",,,,37.721572,55.8140902,17.7,1464.0,,skipped_street,
,,,playground,37.71112511177896,55.79454808532178,17.6,1464.4,,skipped_unnamed,
,,,playground,37.70522273855297,55.81277926556421,17.6,1466.3,,skipped_unnamed,
,,,playground,37.701323,55.8115243,17.6,1466.7,,skipped_unnamed,
Районный центр «Янтарь»,,,,37.7304042,55.81026464999999,17.7,1470.3,https://yandex.com/maps/org/mesto_vstrechi_yantar/209781762382/,found,Место_встречи_Янтарь_20260311_114935.json
,,,playground,37.7023514,55.8120027,17.7,1471.3,,skipped_unnamed,
,,,pitch,37.731407991487,55.809928960791886,17.8,1474.6,,skipped_unnamed,
Магнит,,supermarket,,37.7205256,55.7934406,17.7,1475.7,https://yandex.com/maps/org/magnit/1586699740/,found,Магнит_20260305_174659.json
Пятёрочка,,supermarket,,37.7066472,55.8127957,17.8,1477.2,https://yandex.com/maps/org/pyatyorochka/110861267757/,found,Пятёрочка_20260305_172230.json
,,,playground,37.73222082964768,55.80867479432107,17.7,1477.3,,skipped_unnamed,
Районный центр «Янтарь»,,,,37.7308974,55.8106201,17.8,1479.1,https://yandex.com/maps/org/mesto_vstrechi_yantar/209781762382/,found,Место_встречи_Янтарь_20260305_173039.json
Олений Вал,,,,37.6944627,55.8003745,17.8,1479.5,,not_found,
Церковь Воздвижения Креста Господня на Преображенском кладбище,place_of_worship,,,37.71728027096168,55.79333411276574,17.8,1482.3,https://yandex.com/maps/org/chapel_of_the_exaltation_of_the_holy_cross/1089620228/,found,Соборная_моленная_во_имя_Воздвижения_Животворящего_20260311_115001.json
,,,garden,37.71723125,55.79349620000001,17.8,1483.0,,skipped_unnamed,
,,,,37.71537152663958,55.79188712415295,17.8,1483.6,,skipped_unnamed,
Олений Вал,,,,37.6943705,55.8003403,17.8,1487.2,,not_found,
,,,,37.715478522339616,55.79193233259437,17.9,1488.2,,skipped_unnamed,
Домино'c,fast_food,,,37.7108246,55.7949,17.9,1491.9,https://yandex.com/maps/org/domino_picca/19235750478/,found,Domino_Pizza_20260311_115108.json
Центральная библиотека № 70 имени М.А. Шолохова,library,,,37.730179687892736,55.797960222396085,18.0,1493.0,https://yandex.com/maps/org/library_70/18061951698/,found,ОКЦ_ВАО__библиотека___70_им__М__А__Шолохова_20260311_115210.json
Районный центр «Янтарь»,,,,37.7310327,55.8107295,18.0,1493.8,https://yandex.com/maps/org/mesto_vstrechi_yantar/209781762382/,found,Место_встречи_Янтарь_20260311_115859.json
Столички,pharmacy,,,37.7268711,55.811602,18.0,1496.7,https://yandex.com/maps/org/stolichki/167650210879/,found,Столички_20260311_115929.json
,,,playground,37.705910512261575,55.81324174519724,18.0,1498.0,,skipped_unnamed,
Вишенка,,supermarket,,37.7296308918457,55.797444232186415,18.1,1502.0,https://yandex.com/maps/org/vishenka/98844880204/,found,Гастроном_Вишенка_20260305_174955.json
,,,playground,37.708939199545725,55.81404775073024,18.1,1505.5,,skipped_unnamed,
,,,garden,37.71731995,55.793125,18.1,1506.0,,skipped_unnamed,
Всероссийский центр контактной коррекции зрения,clinic,,,37.7099482,55.7930853,18.1,1507.5,https://yandex.com/maps/org/nmits_gb_imeni_gelmgoltsa_otdeleniye_kontaktnoy_korrektsii_zreniya/144590134004/,found,НМИЦ_ГБ_имени_Гельмгольца__отделение_контактной_ко_20260305_175208.json
ВкусВилл,,convenience,,37.7303043,55.8109362,18.1,1508.3,https://yandex.com/maps/org/vkusvill/25224777832/,found,ВкусВилл_20260305_173316.json
"Школа №1502 ""Энергия""",school,,,37.7132684810125,55.79193683856061,18.2,1512.1,https://yandex.com/maps/org/school_1502_energy_div_beta/1000246868/,found,Школа___1502_Энергия__корпус_Бета_20260305_175134.json
Денто-гранд,dentist,,,37.7302357,55.8109923,18.2,1515.8,https://yandex.com/maps/org/dento_grand/1001720435/,found,Денто_Гранд_20260311_115950.json
,,,playground,37.72685367832973,55.79614126487,18.3,1521.8,,skipped_unnamed,
,,,playground,37.73200427788914,55.80911409507349,18.3,1527.1,,skipped_unnamed,
ОТП Банк,bank,,,37.7116531,55.7948332,18.4,1527.8,https://yandex.com/maps/org/otp_bank/1269091548/,found,ОТП-банк_20260311_120135.json
,,,pitch,37.7181747,55.8141864,18.4,1529.4,,skipped_unnamed,
,,,playground,37.73044524898361,55.797636927419,18.4,1530.0,,skipped_unnamed,
Дикси,,supermarket,,37.7280715,55.8107751,18.4,1530.4,https://yandex.com/maps/org/dixy/1309151566/,found,Дикси_20260305_174743.json
МясновЪ,,convenience,,37.7271559,55.811525,18.4,1531.9,https://yandex.com/maps/org/kuulklever_myasnov_otdokhni/1290025650/,found,КуулКлевер_МясновЪ_Отдохни_20260305_173135.json
Национальный медицинский исследовательский центр глазных болезней Им. Гельмгольца,clinic,,,37.71032669276621,55.79303201174868,18.4,1535.0,https://yandex.com/maps/org/natsionalny_meditsinskiy_issledovatelskiy_tsentr_glaznykh_bolezney_imeni_gelmgoltsa/137026687333/,found,Национальный_медицинский_исследовательский_центр_г_20260305_175301.json
,,,park,37.7196939941231,55.81445640062875,18.5,1535.3,,skipped_unnamed,
Школа №370 им. генерала П. И. Батова,school,,,37.7292703,55.810851,18.4,1535.9,https://yandex.com/maps/org/school_1360/1807802966/,found,Школа___1360__корпус___14_Рыжик_20260305_174805.json
,,,park,37.723456460182014,55.81250531723717,18.4,1536.0,,skipped_unnamed,
Поликлиника,,,,37.7128136,55.8143797,18.5,1537.9,https://yandex.com/maps/org/konsultativno_diagnosticheskiy_centr_2/193679892317/,found,Консультативно-диагностический_центр___2_20260311_120759.json
Колодезный переулок,,,,37.6963409,55.7987869,18.5,1543.7,,skipped_street,
,,,playground,37.70674836775353,55.79469763032821,18.5,1544.9,,skipped_unnamed,
Колодезный переулок,,,,37.6962806,55.7987657,18.6,1547.3,,skipped_street,
Поликлиника,,,,37.7127052,55.8144432,18.6,1548.9,https://yandex.com/maps/org/konsultativno_diagnosticheskiy_centr_2/193679892317/,found,Консультативно-диагностический_центр___2_20260305_173628.json
,,,playground,37.7168329,55.81468,18.6,1549.9,,skipped_unnamed,
,,,playground,37.710542321255005,55.79234145477233,18.6,1551.5,,skipped_unnamed,
,,,pitch,37.72311667488636,55.81436592939681,18.7,1553.1,,skipped_unnamed,
Преображенское кладбище,,,,37.7159056,55.7914332,18.7,1553.6,https://yandex.com/maps/org/preobrazhenskoye_cemetery/1017887843/,found,Преображенское_кладбище_20260305_175903.json
,,,playground,37.702100061855845,55.80984064453682,18.6,1553.7,,skipped_unnamed,
Нью Йорк,restaurant,,,37.7112512,55.7919636,18.7,1556.7,,not_found,
,,,playground,37.7039501,55.8132233,18.8,1558.2,,skipped_unnamed,
,,,playground,37.7268583732702,55.81239858220548,18.7,1559.3,,skipped_unnamed,
Преображенское кладбище,,,,37.7160441,55.7914357,18.7,1559.8,https://yandex.com/maps/org/preobrazhenskoye_cemetery/1017887843/,found,Преображенское_кладбище_20260311_120835.json
"Школа №1360, дошкольное отделение Карамель",kindergarten,,,37.73236264381131,55.81018673656106,18.8,1560.2,https://yandex.com/maps/org/school_1360/1066280567/,found,Школа___1360__корпус___15_Карамель_20260305_174854.json
Продукты,,supermarket,,37.7296916,55.8112948,18.8,1563.6,https://yandex.com/maps/org/vkusvill/24922339057/,found,ВкусВилл_20260305_175028.json
,atm,,,37.7230343,55.8133847,18.8,1564.8,https://yandex.com/maps/org/sberbank/1020556151/,found,СберБанк_20260311_120858.json
,,,playground,37.722720300000006,55.8138207,18.8,1566.4,,skipped_unnamed,
MyFitlab,,,fitness_centre,37.727829,55.8107185,18.8,1568.1,https://yandex.com/maps/org/myfitlab/1356543038/,found,MyFitlab_20260311_120953.json
Сбербанк,bank,,,37.7231111,55.8133405,18.9,1572.7,https://yandex.com/maps/org/sberbank/1117287165/,found,СберБанк_20260311_121033.json
,,,playground,37.70602525224787,55.81385814087264,19.0,1573.9,,skipped_unnamed,
,,,pitch,37.72543036652522,55.81248440900213,18.9,1575.5,,skipped_unnamed,
СДЭК,post_office,,,37.7126343,55.7913809,18.9,1575.9,https://yandex.com/maps/org/cdek/1293489858/,found,CDEK_20260311_121115.json
,,,playground,37.7280318,55.79658475,19.0,1579.8,,skipped_unnamed,
,,,playground,37.699032274546674,55.81117818791478,19.0,1583.7,,skipped_unnamed,
,,bakery,,37.7167135,55.7916207,19.1,1586.8,https://yandex.com/maps/org/kiflitsa/37421437986/,found,Кифлица_20260311_121148.json
,,,playground,37.726206496901696,55.79473086888039,19.0,1587.0,,skipped_unnamed,
Монастырская кухня,cafe,,,37.7166614,55.7914917,19.1,1589.6,https://yandex.com/maps/org/monastyrskij_dvorik/103726818644/,found,Монастырский_дворик_20260311_121332.json
Школа №318,school,,,37.72365799007124,55.81456006019873,19.1,1591.9,https://yandex.com/maps/org/gbou_school_318_with_in_depth_study_of_the_italian_language/1019587792/,found,Школа___318_20260305_174832.json
,,,playground,37.7259922,55.8126635,19.2,1596.3,,skipped_unnamed,
,,,pitch,37.7223103,55.81516605,19.2,1596.8,,skipped_unnamed,
,,,playground,37.7123069145219,55.81470797178675,19.2,1598.0,,skipped_unnamed,
Улица Титова,,,,37.7077262,55.7919727,19.2,1598.6,,skipped_street,
,,bakery,,37.7237177,55.812918,19.2,1599.6,https://yandex.com/maps/org/makovka/62005155077/,found,Маковка_20260311_121359.json
Улица Титова,,,,37.7076452,55.7919885,19.2,1600.4,,skipped_street,
,,,playground,37.732625850000005,55.809424750000005,19.3,1605.1,,skipped_unnamed,
,,,playground,37.717542367273694,55.8149954062576,19.3,1605.7,,skipped_unnamed,
,,,pitch,37.72474880433307,55.79396355487619,19.3,1605.9,,skipped_unnamed,
,,,playground,37.70741733663854,55.81449213761647,19.3,1606.3,,skipped_unnamed,
,,bakery,,37.7170912,55.7916526,19.4,1610.6,https://yandex.com/maps/org/kiflitsa/37421437986/,found,Кифлица_20260311_121426.json
Продукты,,convenience,,37.732087,55.8115349,19.3,1611.0,https://yandex.com/maps/org/vkusvill/25224777832/,found,ВкусВилл_20260305_175546.json
,,,pitch,37.72794335,55.7955447,19.4,1612.8,,skipped_unnamed,
,,,playground,37.7325895,55.8037126,19.4,1612.9,,skipped_unnamed,
Воздвиженская церковь,place_of_worship,,,37.71638910113058,55.79105688149067,19.4,1615.1,https://yandex.com/maps/org/tserkov_vozdvizheniya_chestnogo_kresta_gospodnya_pri_khrame_nikolaya_chudotvortsa/1276349637/,found,Церковь_Воздвижения_Честного_Креста_Господня_при_Х_20260311_121446.json
,,,playground,37.69918955641768,55.81236821238208,19.4,1615.5,,skipped_unnamed,
,,,pitch,37.70561972441834,55.81393982430446,19.5,1617.8,,skipped_unnamed,
Школа №442,school,,,37.722363097337066,55.81549524662154,19.5,1620.2,https://yandex.com/maps/org/442/1042737898/,found,__442_20260305_175059.json
Дикси,,supermarket,,37.7297297,55.8116826,19.5,1626.0,https://yandex.com/maps/org/dixy/187041158963/,found,Дикси_20260305_175626.json
,,,pitch,37.73273120661145,55.81026566598835,19.6,1626.2,,skipped_unnamed,
,,,playground,37.73384542497652,55.80952159743141,19.5,1626.9,,skipped_unnamed,
Дворец творчества,,,,37.733482,55.7993209,19.5,1627.6,https://yandex.com/maps/org/preobrazhensky/1022060929/,found,Дворец_творчества_детей_и_молодёжи_Преображенский_20260311_121801.json
Дворец творчества,,,,37.7335288,55.799235,19.5,1627.7,https://yandex.com/maps/org/preobrazhensky/1022060929/,found,Дворец_творчества_детей_и_молодёжи_Преображенский_20260305_180424.json
Пшеница,cafe,,,37.7336067,55.8023827,19.5,1629.1,https://yandex.com/maps/org/pshenitsa/32518035892/,found,Пшеница_20260311_121835.json
СДЭК,post_office,,,37.7282787,55.8120569,19.6,1631.3,https://yandex.com/maps/org/cdek/125558725955/,found,CDEK_20260311_121906.json
,,,track,37.7005023305285,55.813049430946805,19.6,1632.8,,skipped_unnamed,
,,,playground,37.72357643628223,55.813438496289415,19.7,1634.7,,skipped_unnamed,
,,,track,37.72356077379098,55.814396733879725,19.7,1638.0,,skipped_unnamed,
Идеал Лик,dentist,,,37.7284144,55.8119983,19.7,1641.9,https://yandex.com/maps/org/ideal_lik/1011905305/,found,Идеал_лик_20260311_121927.json
,,,garden,37.73308571785388,55.811573092266016,19.8,1644.4,,skipped_unnamed,
Пикассо,doctors,,,37.7109076,55.7911762,19.8,1646.9,https://yandex.com/maps/org/picasso/1175459708/,found,Пикассо_20260311_121958.json
,kindergarten,,,37.73019684333529,55.81219030122009,19.8,1647.9,https://yandex.com/maps/org/shkola_1080_doshkolnoye_otdeleniye_5/230719328350/,found,Школа___1080__дошкольное_отделение___5_20260305_175925.json
Старый Доктор,pharmacy,,,37.7159139,55.8155251,19.8,1648.1,https://yandex.com/maps/org/stary_doktor/1202054937/,found,Золотой_доктор_20260311_122021.json
Яуза,restaurant,,,37.70334360790003,55.79431333264699,19.8,1648.8,https://yandex.com/maps/org/yauza/1000728830/,found,Яуза_20260311_122558.json
Столовая,cafe,,,37.7084491,55.7920128,19.8,1651.8,https://yandex.com/maps/org/snedi_fedi/120804209097/,found,Снеди_Феди_20260311_122621.json
,,,playground,37.72852334800062,55.81235486722249,19.8,1652.3,,skipped_unnamed,
Булочная,,convenience,,37.7285493,55.811887,19.8,1652.3,https://yandex.com/maps/org/makovka/62005155077/,found,Маковка_20260305_175239.json
Ева,restaurant,,,37.7158471,55.815493,19.9,1653.6,https://yandex.com/maps/org/restoran_yeva/213401789908/,found,Ева_20260311_122645.json
Преображенская свеча,place_of_worship,,,37.71681171428003,55.7911726207597,19.9,1654.4,https://yandex.com/maps/org/fancy_nancy/109079881991/,found,Фэнси_Нэнси_20260311_122714.json
,,,pitch,37.70029982472001,55.8055429701141,19.9,1654.4,,skipped_unnamed,
Лента,,supermarket,,37.6975622,55.7981056,19.9,1655.3,https://yandex.com/maps/org/super_lenta/161886220432/,found,Супер_Лента_20260305_181900.json
Школа боевых искусств Дмитрия Носова,,,sports_centre,37.7263467,55.7943086,19.9,1657.4,https://yandex.com/maps/org/nosov_school/44186139869/,found,Школа_Носова_20260311_122921.json
